NIM,JumlahSKS,Semester,IPK,Lulus
C11113012,88,4,3.579545455,1
C11113078,88,4,3.579545455,1
C11113104,88,4,3.579545455,1
F21116324,88,4,3.579545455,1
C11113006,88,4,3.59375,1
C11113811,88,4,3.59375,1
C11113091,88,4,3.596590909,1
C11113113,88,4,3.596590909,1
C11113347,88,4,3.599431818,1
C11113108,88,4,3.607954545,1
C11113114,88,4,3.607954545,1
C11113507,88,4,3.630681818,1
C11113026,88,4,3.633522727,1
C11113032,88,4,3.639204545,1
C11113049,88,4,3.65625,1
C11113090,88,4,3.667613636,1
C11113053,88,4,3.676136364,1
C11113105,88,4,3.678977273,1
C11113115,88,4,3.681818182,1
C11113346,88,4,3.696022727,1
C11113085,88,4,3.701704545,1
C11113553,88,4,3.713068182,1
C11113116,88,4,3.730113636,1
C11113120,88,4,3.730113636,1
C11113044,88,4,3.735795455,1
C11113076,88,4,3.735795455,1
C11113030,88,4,3.761363636,1
C11113367,88,4,3.78125,1
F21116314,88,4,3.875,1
C11113509,88,4,3.889204545,1
C11113070,88,4,3.934659091,1
K11112118,89,9,2.41011236,1
G21111904,89,8,1.421348315,0
I11111337,89,8,1.617977528,0
F81111260,89,8,1.960674157,0
D33113007,89,8,2.151685393,1
D32111281,89,7,0.95505618,0
B12112138,89,7,1.603932584,0
M11112001,89,7,2.098314607,1
D41113504,89,7,2.103932584,1
H21112257,89,7,2.5,1
H31112254,89,7,2.508426966,1
N11112292,89,7,2.516853933,1
D42113320,89,7,2.780898876,1
D11112121,89,7,2.803370787,1
H31112005,89,7,2.81741573,1
B11114379,89,6,1.581460674,0
B11115425,89,6,2.047752809,1
M11112029,89,6,2.303370787,1
E11112101,89,6,2.525280899,1
H21112287,89,6,2.573033708,1
N11112114,89,6,2.77247191,1
D42113020,89,6,2.783707865,1
D42113310,89,6,2.79494382,1
D42113528,89,6,2.797752809,1
D42113523,89,6,2.896067416,1
G11112006,89,6,2.971910112,1
H22112276,89,6,3.379213483,1
E41113005,89,6,3.45505618,1
E41113310,89,6,3.592696629,1
E41113017,89,6,3.654494382,1
E41113504,89,6,3.671348315,1
H12114026,89,5,1.702247191,0
D31116522,89,5,1.72752809,0
D33116303,89,5,1.859550562,0
D42116504,89,5,2.457865169,1
B12116516,89,5,2.620786517,1
G11112002,89,5,2.929775281,1
E21113035,89,5,3.609550562,1
D41116503,89,4,1.988764045,0
D11113004,89,4,2.438202247,1
H41113344,89,4,2.530898876,1
C11113579,89,4,2.845505618,1
N11116501,89,4,3.098314607,1
C13113026,89,4,3.193820225,1
L21116005,89,4,3.199438202,1
C13115507,89,4,3.480337079,1
A31116803,89,4,3.528089888,1
K11115317,89,4,3.578651685,1
F21112106,90,10,2.15,1
G11111343,90,9,1.158333333,0
D42112115,90,9,1.644444444,0
I11112333,90,9,2,1
L11112268,90,9,2.411111111,1
G11111315,90,8,1.077777778,0
D33112269,90,8,1.122222222,0
I11110281,90,8,1.344444444,0
G11111272,90,8,1.741666667,0
D33113301,90,8,1.908333333,1
D61110257,90,8,1.908333333,1
D62112258,90,8,2.122222222,1
B11112321,90,8,2.261111111,1
F81111258,90,8,2.358333333,1
D61112271,90,8,2.447222222,1
H22112286,90,8,2.475,1
A21112126,90,8,2.5,1
D42113035,90,8,2.816666667,1
I11111042,90,7,0,0
M11112908,90,7,1.327777778,0
G11110378,90,7,1.541666667,0
G11110379,90,7,1.808333333,0
B11113708,90,7,1.997222222,0
D21112003,90,7,2.094444444,1
D61112273,90,7,2.427777778,1
E12112253,90,7,2.533333333,1
L22112602,90,7,2.613888889,1
G11112255,90,7,2.716666667,1
A21112286,90,7,2.866666667,1
H21112005,90,7,2.880555556,1
B11115563,90,6,1.711111111,0
D41113002,90,6,1.936111111,0
D62112278,90,6,2.327777778,1
L24112264,90,6,2.697222222,1
D12113501,90,6,2.977777778,1
D12113025,90,6,3.033333333,1
D12113506,90,6,3.077777778,1
D42114017,90,5,1.677777778,0
M11114528,90,5,1.841666667,0
M11116518,90,5,1.861111111,0
D11115531,90,5,1.927777778,0
H31116517,90,5,1.958333333,1
B11113053,90,5,1.966666667,1
G11116506,90,5,2.261111111,1
D12113315,90,5,3.030555556,1
D12113012,90,5,3.047222222,1
D12113020,90,5,3.05,1
D12113508,90,5,3.186111111,1
D12113502,90,5,3.208333333,1
C11113018,90,5,3.269444444,1
E21113305,90,5,3.469444444,1
E21114520,90,5,3.675,1
E21114322,90,5,3.775,1
C12113038,90,4,2.319444444,1
H41116514,90,4,3.094444444,1
L22116504,90,4,3.158333333,1
K11115323,90,4,3.238888889,1
L23116520,90,4,3.313888889,1
A31113026,90,4,3.613888889,1
Q11113309,90,4,3.622222222,1
G11116312,90,4,3.830555556,1
D61111265,91,10,1.414835165,0
B11112335,91,10,1.626373626,0
I11111906,91,9,1.697802198,0
D41113307,91,9,1.807692308,0
M11112013,91,9,2.197802198,1
D11112119,91,9,2.296703297,1
E13112261,91,9,3.071428571,1
L11111017,91,8,2.195054945,1
D61112009,91,8,2.373626374,1
F81112251,91,8,2.467032967,1
M11111331,91,7,1.821428571,1
D21111101,91,7,1.972527473,1
H21112282,91,7,2.651098901,1
A11112252,91,7,2.848901099,1
L23112257,91,7,2.936813187,1
I11114050,91,6,1.733516484,0
B11115613,91,6,1.760989011,0
N11112341,91,6,2.494505495,1
H31112024,91,6,2.788461538,1
H31112016,91,6,2.813186813,1
L22112254,91,6,2.837912088,1
E13113535,91,6,3.343406593,1
E41113018,91,6,3.461538462,1
E41113302,91,6,3.546703297,1
E41113019,91,6,3.681318681,1
D32114307,91,5,1.543956044,0
G31113008,91,5,1.741758242,0
N11113508,91,5,1.758241758,0
I11116557,91,5,1.769230769,0
D11116321,91,5,1.793956044,0
D33116009,91,5,1.89010989,0
D42116523,91,5,2.387362637,1
B11116395,91,5,2.43956044,1
H31116522,91,5,2.554945055,1
C11113504,91,5,2.642857143,1
H21112252,91,5,2.78021978,1
D12113318,91,5,2.994505495,1
C11113539,91,5,3.043956044,1
B11114123,91,5,3.236263736,1
C11113302,91,5,3.244505495,1
D12113005,91,5,3.348901099,1
E21113308,91,5,3.637362637,1
E13113312,91,5,3.777472527,1
D11114506,91,4,1.244505495,0
E11115307,91,4,2.467032967,1
D21115306,91,4,2.585164835,1
E41116016,91,4,2.782967033,1
K11116805,91,4,3.071428571,1
F21113317,91,4,3.376373626,1
C13116315,91,4,3.387362637,1
L21114501,91,4,3.489010989,1
K11116802,91,4,3.667582418,1
D52111271,92,10,1.543478261,0
G41112902,92,10,1.953804348,0
D11111263,92,9,1.622282609,0
E11112269,92,9,2.108695652,1
D11112276,92,9,2.168478261,1
E31112257,92,9,2.301630435,1
I11110102,92,8,1.505434783,0
D32113304,92,8,1.883152174,0
I11111344,92,8,1.923913043,0
F41112265,92,8,2.29076087,1
G21112601,92,8,2.410326087,1
E31112118,92,8,2.429347826,1
F31112001,92,7,2,1
D11112114,92,7,2.385869565,1
L22112002,92,7,2.581521739,1
D42113513,92,7,2.701086957,1
H31112275,92,7,3.013586957,1
D61112281,92,7,3.320652174,1
E41113301,92,7,3.323369565,1
E41113506,92,7,3.429347826,1
E41113304,92,7,3.698369565,1
D21115517,92,6,1.801630435,0
O11115312,92,6,2.47826087,1
G41116513,92,5,1.671195652,0
I11116553,92,5,1.714673913,0
H12116501,92,5,1.788043478,0
E31116319,92,5,1.796195652,0
F21116327,92,5,1.891304348,0
D31116305,92,5,1.961956522,0
O11115301,92,5,2.114130435,1
D31116004,92,5,2.247282609,1
A21116701,92,5,2.345108696,1
L11113005,92,5,2.442934783,1
D42116518,92,5,2.448369565,1
D21116521,92,5,2.470108696,1
O11116305,92,5,2.486413043,1
J11113524,92,5,2.532608696,1
D21116001,92,5,2.630434783,1
H31116318,92,5,2.644021739,1
A31116316,92,5,2.676630435,1
H31116014,92,5,2.845108696,1
C11113365,92,5,2.975543478,1
H31116311,92,5,2.975543478,1
H31116305,92,5,3.010869565,1
C11113366,92,5,3.410326087,1
N11115321,92,4,1.410326087,0
C12114018,92,4,2.554347826,1
L22113505,92,4,3.057065217,1
L22114021,92,4,3.470108696,1
C12116506,92,4,3.483695652,1
G11114336,92,4,3.513586957,1
E31116517,92,4,3.608695652,1
D11111640,93,10,0.747311828,0
D42112272,93,9,0.747311828,0
H12111901,93,9,1.080645161,0
A11111284,93,9,1.701612903,0
D22112007,93,9,1.913978495,0
D62112005,93,9,2.241935484,1
G11111274,93,8,0.959677419,0
L23111273,93,8,1.596774194,0
O11112115,93,8,1.717741935,0
D41113033,93,8,1.905913978,0
B11112172,93,8,2.045698925,1
H11112280,93,8,2.193548387,1
A21112108,93,8,2.516129032,1
G41112263,93,8,2.620967742,1
E11112904,93,8,2.709677419,1
G11112035,93,8,2.862903226,1
G11110282,93,7,1.080645161,0
G11110008,93,7,1.709677419,0
G11111383,93,7,1.89516129,0
D41113013,93,7,1.997311828,0
H41111289,93,7,2.260752688,1
D21112281,93,7,2.271505376,1
E31112105,93,7,2.327956989,1
A21112136,93,7,2.451612903,1
A21112121,93,7,2.572580645,1
L24112259,93,7,2.706989247,1
H31112281,93,7,2.795698925,1
E41113002,93,7,3.23655914,1
D21115034,93,6,1.731182796,0
D21115321,93,6,1.811827957,0
H21112265,93,6,2.510752688,1
L21112269,93,6,2.637096774,1
B11115527,93,6,2.846774194,1
E13113020,93,6,3.489247312,1
E13113513,93,6,3.516129032,1
I11112341,93,5,0.825268817,0
F21113061,93,5,1.491935484,0
G41116508,93,5,1.639784946,0
M11116333,93,5,1.672043011,0
D32116513,93,5,1.715053763,0
F21114503,93,5,1.795698925,0
B11114587,93,5,1.97311828,0
A21116027,93,5,2.064516129,1
G11116069,93,5,2.077956989,1
M11116529,93,5,2.080645161,1
H22116303,93,5,2.129032258,1
G11116563,93,5,2.169354839,1
A11116002,93,5,2.201612903,1
B11114087,93,5,2.201612903,1
N11116306,93,5,2.258064516,1
F21113051,93,5,2.424731183,1
G11116503,93,5,2.529569892,1
B11114612,93,5,2.602150538,1
L23113011,93,5,2.717741935,1
C11113350,93,5,2.787634409,1
C11113862,93,5,2.935483871,1
C11113003,93,5,3.215053763,1
D61113309,93,5,3.352150538,1
D61113308,93,5,3.561827957,1
E13113505,93,5,3.607526882,1
E13113523,93,5,3.620967742,1
E13113504,93,5,3.63172043,1
E13113521,93,5,3.650537634,1
E13113011,93,5,3.653225806,1
E21113513,93,5,3.653225806,1
E13113531,93,5,3.677419355,1
E13113502,93,5,3.701612903,1
E13113024,93,5,3.715053763,1
E13113003,93,5,3.725806452,1
E13113509,93,5,3.728494624,1
E13113510,93,5,3.728494624,1
E13113514,93,5,3.739247312,1
E21113303,93,5,3.739247312,1
E13113015,93,5,3.741935484,1
E13113508,93,5,3.744623656,1
E13113520,93,5,3.744623656,1
E21113507,93,5,3.755376344,1
E21113036,93,5,3.766129032,1
E21113510,93,5,3.768817204,1
E13113012,93,5,3.77688172,1
E13113517,93,5,3.77688172,1
E13113526,93,5,3.77688172,1
E13113306,93,5,3.779569892,1
E13113512,93,5,3.779569892,1
E13113001,93,5,3.787634409,1
E13113515,93,5,3.793010753,1
E13113309,93,5,3.795698925,1
E13113313,93,5,3.809139785,1
E13113018,93,5,3.814516129,1
E13113016,93,5,3.819892473,1
E21113511,93,5,3.830645161,1
E13113013,93,5,3.833333333,1
E13113010,93,5,3.838709677,1
E13113530,93,5,3.844086022,1
E13113318,93,5,3.846774194,1
E13113007,93,5,3.85483871,1
E13113314,93,5,3.85483871,1
E13113534,93,5,3.85483871,1
E13113528,93,5,3.857526882,1
E13113302,93,5,3.865591398,1
E13113303,93,5,3.870967742,1
E13113004,93,5,3.876344086,1
E13113021,93,5,3.88172043,1
E13113008,93,5,3.884408602,1
E13113308,93,5,3.889784946,1
E13113518,93,5,3.892473118,1
E13113516,93,5,3.922043011,1
E13113315,93,5,3.924731183,1
E13113014,93,5,3.927419355,1
E13113311,93,5,3.927419355,1
E21115317,93,4,3.908602151,1
B11111343,94,9,1.367021277,0
D62112270,94,9,2.308510638,1
D33113506,94,8,1.396276596,0
D31113302,94,8,1.441489362,0
D33113018,94,8,1.553191489,0
D32112253,94,8,1.558510638,0
B11111444,94,8,1.603723404,0
D11112010,94,8,1.986702128,0
D11112299,94,8,2.367021277,1
M11112079,94,8,2.388297872,1
I11112270,94,8,2.433510638,1
D22112254,94,8,2.436170213,1
D31113019,94,7,1.481382979,0
D51112102,94,7,1.845744681,0
A11112107,94,7,2.406914894,1
E21112005,94,7,2.763297872,1
F21112285,94,7,2.771276596,1
D12113503,94,7,2.901595745,1
D12113312,94,7,2.928191489,1
E41113014,94,7,3.497340426,1
G41115508,94,6,1.492021277,0
I11112254,94,6,2.199468085,1
L11112256,94,6,2.414893617,1
F31112255,94,6,2.579787234,1
B12113522,94,6,2.864361702,1
D12113018,94,6,2.984042553,1
L23112267,94,6,3.125,1
A31112105,94,6,3.417553191,1
E13113503,94,6,3.563829787,1
F21114901,94,6,3.569148936,1
D42115516,94,5,1.795212766,0
D33116003,94,5,1.896276596,0
N11116512,94,5,1.941489362,0
H41113002,94,5,1.997340426,0
D11116519,94,5,2.050531915,1
F21116329,94,5,2.138297872,1
F91116301,94,5,2.154255319,1
H12116701,94,5,2.210106383,1
H13116314,94,5,2.361702128,1
C11115026,94,5,2.382978723,1
A11116515,94,5,2.569148936,1
E13116316,94,5,2.571808511,1
H31116513,94,5,2.614361702,1
H31116520,94,5,2.686170213,1
H31116518,94,5,2.70212766,1
H41116505,94,5,2.715425532,1
D21116305,94,5,2.723404255,1
H13116012,94,5,2.739361702,1
B11116575,94,5,2.744680851,1
B11116578,94,5,2.744680851,1
H41116525,94,5,2.763297872,1
D21116513,94,5,2.765957447,1
B11116550,94,5,2.779255319,1
O11115307,94,5,2.781914894,1
B11116586,94,5,2.843085106,1
H31116312,94,5,2.933510638,1
B11116622,94,5,2.944148936,1
H31116019,94,5,2.957446809,1
H31116025,94,5,2.970744681,1
D21116501,94,5,3.02393617,1
D21116309,94,5,3.039893617,1
D21116509,94,5,3.122340426,1
B11116015,94,5,3.127659574,1
D12116307,94,5,3.194148936,1
H31116003,94,5,3.265957447,1
B11116592,94,5,3.313829787,1
D51113038,94,5,3.699468085,1
B11113592,94,5,3.747340426,1
J11115528,94,4,2.771276596,1
E21116010,94,4,3.045212766,1
E51114307,94,4,3.412234043,1
E21116020,94,4,3.643617021,1
H11112269,95,10,1.673684211,0
E13112110,95,10,2.036842105,1
A31112104,95,9,2.268421053,1
E41113305,95,9,2.989473684,1
D41111305,95,8,0.621052632,0
D51112279,95,8,1.868421053,0
D41113502,95,8,2.068421053,1
D41113318,95,8,2.328947368,1
G11110009,95,7,2.060526316,1
L21111252,95,7,2.265789474,1
N11112275,95,7,2.310526316,1
A11112273,95,7,2.321052632,1
H21112255,95,7,2.510526316,1
D42113527,95,7,2.697368421,1
D42113511,95,7,2.805263158,1
D12113301,95,7,2.984210526,1
B11113537,95,7,3.3,1
E13113310,95,7,3.334210526,1
E21113508,95,7,3.560526316,1
D42113525,95,6,1.310526316,0
I11112028,95,6,2.35,1
H21112288,95,6,2.707894737,1
L24112907,95,6,2.768421053,1
D11115035,95,6,2.881578947,1
C11113516,95,6,2.910526316,1
C13113707,95,6,3.684210526,1
C13113710,95,6,3.705263158,1
C13113712,95,6,3.710526316,1
C13113716,95,6,3.728947368,1
C13113711,95,6,3.744736842,1
C13113701,95,6,3.760526316,1
C13113717,95,6,3.771052632,1
C13113714,95,6,3.781578947,1
C13113704,95,6,3.792105263,1
C13113718,95,6,3.802631579,1
C13113713,95,6,3.818421053,1
C13113705,95,6,3.831578947,1
C13113709,95,6,3.852631579,1
C13113708,95,6,3.865789474,1
C13113703,95,6,3.923684211,1
M11113320,95,5,1.518421053,0
D32116701,95,5,1.610526316,0
D21116032,95,5,1.707894737,0
I11116339,95,5,1.778947368,0
I11116544,95,5,1.789473684,0
H41116307,95,5,1.847368421,0
G21115522,95,5,1.955263158,0
D61116503,95,5,2.160526316,1
D42116524,95,5,2.210526316,1
L11116016,95,5,2.242105263,1
D21116512,95,5,2.25,1
D33116307,95,5,2.25,1
D51115026,95,5,2.371052632,1
D33116312,95,5,2.392105263,1
D31116309,95,5,2.402631579,1
D51116315,95,5,2.463157895,1
B12116511,95,5,2.468421053,1
G31116513,95,5,2.502631579,1
D31116318,95,5,2.547368421,1
H11116507,95,5,2.552631579,1
K11116348,95,5,2.581578947,1
B11116644,95,5,2.6,1
B11116402,95,5,2.610526316,1
M11116029,95,5,2.636842105,1
D21116027,95,5,2.65,1
D42116022,95,5,2.655263158,1
G21116503,95,5,2.728947368,1
D31116512,95,5,2.736842105,1
A31116526,95,5,2.744736842,1
H22116518,95,5,2.75,1
D31116304,95,5,2.768421053,1
D31116515,95,5,2.771052632,1
D31116508,95,5,2.852631579,1
H31116509,95,5,2.865789474,1
D11116015,95,5,2.9,1
B12116508,95,5,2.923684211,1
D31116524,95,5,2.928947368,1
D21116020,95,5,2.939473684,1
D31116310,95,5,2.968421053,1
D21116313,95,5,2.973684211,1
D31116009,95,5,3.018421053,1
B11116562,95,5,3.063157895,1
D31116513,95,5,3.073684211,1
D31116314,95,5,3.089473684,1
B11116539,95,5,3.102631579,1
D21116005,95,5,3.115789474,1
D21116519,95,5,3.123684211,1
D31116315,95,5,3.126315789,1
D31116005,95,5,3.144736842,1
D31116303,95,5,3.152631579,1
D31115501,95,5,3.168421053,1
D61113311,95,5,3.263157895,1
D31116021,95,5,3.271052632,1
D31116501,95,5,3.271052632,1
D31116521,95,5,3.294736842,1
D31116518,95,5,3.297368421,1
D31115011,95,5,3.307894737,1
D31116525,95,5,3.321052632,1
D31115028,95,5,3.323684211,1
D31116022,95,5,3.334210526,1
D31116503,95,5,3.344736842,1
D31115010,95,5,3.347368421,1
D31116511,95,5,3.35,1
D31116504,95,5,3.357894737,1
D31116018,95,5,3.360526316,1
D31116010,95,5,3.363157895,1
D31115503,95,5,3.376315789,1
D31115311,95,5,3.381578947,1
D31115008,95,5,3.392105263,1
D31116316,95,5,3.392105263,1
D31116006,95,5,3.423684211,1
D31116007,95,5,3.423684211,1
D42114019,95,5,3.442105263,1
D31115310,95,5,3.481578947,1
D31116506,95,5,3.497368421,1
D31116502,95,5,3.518421053,1
D31115023,95,5,3.521052632,1
D31116317,95,5,3.539473684,1
D31115003,95,5,3.568421053,1
D42114001,95,5,3.578947368,1
D31115302,95,5,3.589473684,1
D31116520,95,5,3.594736842,1
D31116311,95,5,3.597368421,1
D31115016,95,5,3.613157895,1
D31116020,95,5,3.618421053,1
D31116012,95,5,3.628947368,1
E31114302,95,5,3.644736842,1
B11115578,95,5,3.65,1
D31115313,95,5,3.668421053,1
D31115013,95,5,3.686842105,1
D31115026,95,5,3.7,1
D31115012,95,5,3.734210526,1
D42114009,95,5,3.828947368,1
G21115016,95,4,3.289473684,1
G21116318,95,4,3.415789474,1
E13112271,96,11,1.9375,0
M11112275,96,10,1.645833333,0
D41111107,96,8,1.057291667,0
G11110374,96,8,1.15625,0
A21112310,96,8,2.4375,1
N11112255,96,8,2.455729167,1
A11112006,96,8,3.0703125,1
E41113503,96,8,3.200520833,1
G11110318,96,7,0.734375,0
B11114585,96,7,1.463541667,0
G11111390,96,7,1.6328125,0
G11112270,96,7,2.0234375,0
D11112290,96,7,2.127604167,1
N11112263,96,7,2.375,1
B11112369,96,7,2.825520833,1
G11112016,96,7,2.8828125,1
L23112273,96,7,3,1
D61112903,96,7,3.0859375,1
D41115504,96,7,3.325520833,1
E41113313,96,7,3.481770833,1
E21113514,96,7,3.5,1
D62113019,96,6,3.21875,1
D41115002,96,6,3.317708333,1
E13113026,96,6,3.395833333,1
B12112001,96,6,3.4140625,1
B11115609,96,6,3.419270833,1
B11114155,96,6,3.432291667,1
E13113522,96,6,3.526041667,1
B11114513,96,6,3.549479167,1
E21113501,96,6,3.658854167,1
E13113301,96,6,3.674479167,1
E13113316,96,6,3.6953125,1
E13113022,96,6,3.729166667,1
E13113319,96,6,3.731770833,1
B11115612,96,6,3.747395833,1
E13113005,96,6,3.78125,1
E13113028,96,6,3.802083333,1
E13113027,96,6,3.8125,1
E13113305,96,6,3.8125,1
E13113009,96,6,3.8203125,1
E13113023,96,6,3.84375,1
E13113025,96,6,3.84375,1
E13113006,96,6,3.8515625,1
E13113536,96,6,3.859375,1
E13113019,96,6,3.908854167,1
I11116579,96,5,1.390625,0
A21116022,96,5,1.7734375,0
M11116308,96,5,1.861979167,0
L23115028,96,5,1.880208333,0
N11116524,96,5,1.8828125,0
H41116527,96,5,1.9140625,0
I11116016,96,5,1.927083333,0
G41114511,96,5,1.934895833,0
M11116325,96,5,1.963541667,0
G41116013,96,5,2.0078125,0
G11116307,96,5,2.059895833,0
F81116309,96,5,2.078125,0
D11115524,96,5,2.208333333,0
D51116313,96,5,2.21875,0
D51116003,96,5,2.247395833,0
F21116325,96,5,2.260416667,0
M11116313,96,5,2.270833333,0
B11115568,96,5,2.3125,0
D21116701,96,5,2.322916667,0
G41116008,96,5,2.330729167,0
F91116507,96,5,2.348958333,0
Q11114019,96,5,2.3984375,0
F91116505,96,5,2.432291667,0
H31113001,96,5,2.4375,1
B11115346,96,5,2.611979167,1
O11116505,96,5,2.6328125,1
O11116301,96,5,2.703125,1
C11113569,96,5,2.731770833,1
B11115330,96,5,2.736979167,1
G11116521,96,5,2.747395833,1
B11116049,96,5,2.786458333,1
G31116515,96,5,2.796875,1
H31116512,96,5,2.854166667,1
F11116306,96,5,2.875,1
B11116306,96,5,2.979166667,1
B11116556,96,5,3.002604167,1
H31116002,96,5,3.0078125,1
H31116010,96,5,3.010416667,1
B11114536,96,5,3.018229167,1
H31116523,96,5,3.033854167,1
B11115013,96,5,3.0703125,1
B11115006,96,5,3.075520833,1
D51116305,96,5,3.075520833,1
B11114347,96,5,3.0859375,1
B11115055,96,5,3.096354167,1
H31116310,96,5,3.096354167,1
H31116516,96,5,3.109375,1
H31116017,96,5,3.169270833,1
B11116355,96,5,3.197916667,1
B11114553,96,5,3.208333333,1
B11115509,96,5,3.213541667,1
B11115109,96,5,3.2265625,1
B11115547,96,5,3.239583333,1
B11115157,96,5,3.255208333,1
B11114534,96,5,3.283854167,1
B11114068,96,5,3.286458333,1
B11114532,96,5,3.286458333,1
B11114389,96,5,3.2890625,1
B11114521,96,5,3.296875,1
B11116554,96,5,3.302083333,1
B11115520,96,5,3.317708333,1
B11114108,96,5,3.3203125,1
H31116504,96,5,3.325520833,1
B11114519,96,5,3.333333333,1
B11114102,96,5,3.341145833,1
B11114147,96,5,3.341145833,1
E13113307,96,5,3.34375,1
B11115583,96,5,3.348958333,1
B11115542,96,5,3.3515625,1
B11115098,96,5,3.354166667,1
B11115329,96,5,3.354166667,1
B11114361,96,5,3.369791667,1
B11114008,96,5,3.377604167,1
B11115092,96,5,3.377604167,1
B11115095,96,5,3.377604167,1
B11115505,96,5,3.377604167,1
B11115589,96,5,3.377604167,1
B11114341,96,5,3.408854167,1
B11114352,96,5,3.408854167,1
B11115135,96,5,3.408854167,1
B11114515,96,5,3.411458333,1
B11114566,96,5,3.4140625,1
B11114094,96,5,3.416666667,1
B11114395,96,5,3.416666667,1
B11115535,96,5,3.416666667,1
B11115002,96,5,3.427083333,1
B11115551,96,5,3.427083333,1
B11115008,96,5,3.4296875,1
B11114570,96,5,3.432291667,1
B11115021,96,5,3.4375,1
B11114501,96,5,3.440104167,1
B11114572,96,5,3.440104167,1
B11114611,96,5,3.455729167,1
B11114542,96,5,3.458333333,1
B11114038,96,5,3.4609375,1
